date,value
2023-07-19 10:03:54,19.0
2023-07-19 10:03:54,72.0
2023-07-19 10:03:54,266.0
2023-07-19 10:03:54,8.67
2023-07-19 10:03:54,28.89
2023-07-19 10:03:54,14.1
2023-07-19 10:03:54,29.78
2023-07-19 10:03:54,13.47
2023-07-19 10:03:54,23.19
2023-07-19 10:03:54,36.56
2023-07-19 10:03:54,26.02
2023-07-19 10:03:54,224.64
2023-07-19 10:03:54,15.08
2023-07-19 10:03:54,7.03
2023-07-19 10:03:54,5.34
2023-07-19 10:03:54,4.2
2023-07-19 10:03:54,2.53
2023-07-19 10:03:54,5.87
2023-07-19 10:03:54,2.2
2023-07-19 10:03:54,1.25
2023-07-19 10:03:54,0.96
2023-07-19 10:03:54,22.0
2023-07-19 10:03:54,75.0
2023-07-19 10:03:54,269.0
2023-07-19 10:03:55,8.67
2023-07-19 10:03:55,30.82
2023-07-19 10:03:55,14.98
2023-07-19 10:03:55,29.78
2023-07-19 10:03:55,13.47
2023-07-19 10:03:55,23.19
2023-07-19 10:03:55,36.56
2023-07-19 10:03:55,26.02
2023-07-19 10:03:55,224.64
2023-07-19 10:03:55,15.49
2023-07-19 10:03:55,7.03
2023-07-19 10:03:55,5.34
2023-07-19 10:03:55,5.04
2023-07-19 10:03:55,2.53
2023-07-19 10:03:55,5.87
2023-07-19 10:03:55,2.2
2023-07-19 10:03:55,1.25
2023-07-19 10:03:55,0.96
2023-07-19 10:03:55,21.0
2023-07-19 10:03:55,73.0
2023-07-19 10:03:55,266.0
2023-07-19 10:03:56,7.81
2023-07-19 10:03:56,24.08
2023-07-19 10:03:56,12.34
2023-07-19 10:03:56,28.03
2023-07-19 10:03:56,12.76
2023-07-19 10:03:56,19.43
2023-07-19 10:03:56,36.56
2023-07-19 10:03:56,22.16
2023-07-19 10:03:56,206.71
2023-07-19 10:03:56,13.04
2023-07-19 10:03:56,6.03
2023-07-19 10:03:56,5.34
2023-07-19 10:03:56,4.2
2023-07-19 10:03:56,2.53
2023-07-19 10:03:56,5.03
2023-07-19 10:03:56,2.2
2023-07-19 10:03:56,1.25
2023-07-19 10:03:56,0.96
2023-07-19 10:03:56,23.0
2023-07-19 10:03:56,75.0
2023-07-19 10:03:56,271.0
2023-07-19 10:03:57,7.81
2023-07-19 10:03:57,23.12
2023-07-19 10:03:57,10.57
2023-07-19 10:03:57,28.03
2023-07-19 10:03:57,12.05
2023-07-19 10:03:57,21.31
2023-07-19 10:03:57,36.56
2023-07-19 10:03:57,22.16
2023-07-19 10:03:57,201.93
2023-07-19 10:03:57,13.45
2023-07-19 10:03:57,6.03
2023-07-19 10:03:57,5.34
2023-07-19 10:03:57,4.2
2023-07-19 10:03:57,2.53
2023-07-19 10:03:57,5.03
2023-07-19 10:03:57,2.2
2023-07-19 10:03:57,1.25
2023-07-19 10:03:57,0.96
2023-07-19 10:03:57,21.0
2023-07-19 10:03:57,73.0
2023-07-19 10:03:57,267.0
2023-07-19 10:03:58,8.67
2023-07-19 10:03:58,31.78
2023-07-19 10:03:58,14.98
2023-07-19 10:03:58,29.78
2023-07-19 10:03:58,13.47
2023-07-19 10:03:58,23.19
2023-07-19 10:03:58,37.08
2023-07-19 10:03:58,26.5
2023-07-19 10:03:58,224.64
2023-07-19 10:03:58,15.49
2023-07-19 10:03:58,7.03
