date,value
2023-04-20 14:36:56,5.88
2023-04-20 14:36:56,4.22
2023-04-20 14:36:56,5.03
2023-04-20 14:36:56,2.2
2023-04-20 14:36:56,2.51
2023-04-20 14:36:56,1.93
2023-04-20 14:36:56,96.0
2023-04-20 14:36:56,53.0
2023-04-20 14:36:56,6.0
2023-04-20 14:36:57,5.2
2023-04-20 14:36:57,40.45
2023-04-20 14:36:57,29.96
2023-04-20 14:36:57,15.77
2023-04-20 14:36:57,12.76
2023-04-20 14:36:57,38.86
2023-04-20 14:36:57,33.99
2023-04-20 14:36:57,26.02
2023-04-20 14:36:57,120.68
2023-04-20 14:36:57,15.08
2023-04-20 14:36:57,12.06
2023-04-20 14:36:57,7.81
2023-04-20 14:36:57,5.88
2023-04-20 14:36:57,4.22
2023-04-20 14:36:57,5.03
2023-04-20 14:36:57,2.2
2023-04-20 14:36:57,2.51
2023-04-20 14:36:57,1.93
2023-04-20 14:36:57,93.0
2023-04-20 14:36:57,51.0
2023-04-20 14:36:57,6.0
2023-04-20 14:36:58,5.2
2023-04-20 14:36:58,40.45
2023-04-20 14:36:58,29.96
2023-04-20 14:36:58,15.77
2023-04-20 14:36:58,12.76
2023-04-20 14:36:58,38.86
2023-04-20 14:36:58,33.99
2023-04-20 14:36:58,26.02
2023-04-20 14:36:58,120.68
2023-04-20 14:36:58,15.08
2023-04-20 14:36:58,12.06
2023-04-20 14:36:58,7.81
2023-04-20 14:36:58,5.88
2023-04-20 14:36:58,4.22
2023-04-20 14:36:58,5.03
2023-04-20 14:36:58,2.2
2023-04-20 14:36:58,2.51
2023-04-20 14:36:58,1.93
2023-04-20 14:36:58,94.0
2023-04-20 14:36:58,51.0
2023-04-20 14:36:58,6.0
2023-04-20 14:36:59,5.2
2023-04-20 14:36:59,40.45
2023-04-20 14:36:59,29.96
2023-04-20 14:36:59,15.77
2023-04-20 14:36:59,12.76
2023-04-20 14:36:59,38.86
2023-04-20 14:36:59,33.99
2023-04-20 14:36:59,26.02
2023-04-20 14:36:59,120.68
2023-04-20 14:36:59,15.08
2023-04-20 14:36:59,13.06
2023-04-20 14:36:59,7.81
2023-04-20 14:36:59,5.88
2023-04-20 14:36:59,4.22
2023-04-20 14:36:59,5.03
2023-04-20 14:36:59,2.2
2023-04-20 14:36:59,2.51
2023-04-20 14:36:59,1.93
2023-04-20 14:36:59,95.0
2023-04-20 14:36:59,53.0
2023-04-20 14:36:59,6.0
2023-04-20 14:37:00,5.2
2023-04-20 14:37:00,40.45
2023-04-20 14:37:00,29.96
2023-04-20 14:37:00,15.77
2023-04-20 14:37:00,12.76
2023-04-20 14:37:00,38.23
2023-04-20 14:37:00,33.99
2023-04-20 14:37:00,26.02
2023-04-20 14:37:00,120.68
2023-04-20 14:37:00,15.08
2023-04-20 14:37:00,12.06
2023-04-20 14:37:00,7.81
2023-04-20 14:37:00,5.88
2023-04-20 14:37:00,4.22
2023-04-20 14:37:00,5.03
2023-04-20 14:37:00,2.2
2023-04-20 14:37:00,2.51
2023-04-20 14:37:00,1.93
2023-04-20 14:37:00,95.0
2023-04-20 14:37:00,53.0
2023-04-20 14:37:00,6.0
2023-04-20 14:37:01,5.2
2023-04-20 14:37:01,40.45
2023-04-20 14:37:01,29.96
2023-04-20 14:37:01,15.77
