s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,loc
565,713,595,597,564,577,467,534,769,1055,413,475,792,899,387,462,436,457,545,612,727,378,2155,585,1286,223,694,38
565,711,595,598,565,577,467,537,769,1055,415,475,792,898,390,466,437,457,544,612,726,379,2155,584,1284,223,696,38
564,711,595,597,565,577,468,534,770,1053,414,474,797,899,389,463,436,458,544,612,727,378,2157,585,1285,223,695,38
564,712,595,597,565,578,467,535,769,1053,414,476,792,899,390,464,435,457,543,612,725,379,2154,591,1286,223,694,38
563,711,595,597,564,579,467,534,769,1053,412,476,791,898,391,464,437,458,545,612,727,379,2156,590,1283,222,695,38
565,712,595,597,564,578,467,533,770,1053,415,474,792,899,390,464,436,459,545,612,726,378,2157,584,1287,222,693,38
564,711,594,599,564,577,467,534,770,1053,414,475,791,899,391,465,437,460,544,612,726,377,2153,591,1286,223,695,38
564,713,595,598,564,578,467,534,771,1053,413,474,797,899,387,463,436,460,545,612,726,378,2155,589,1285,223,695,38
564,712,595,597,564,578,467,536,771,1054,414,474,792,899,390,462,437,460,544,612,726,380,2154,586,1286,223,694,38
564,712,595,597,563,579,468,535,770,1054,414,474,792,899,387,463,437,459,545,612,728,378,2156,585,1285,222,696,38
564,712,594,597,566,578,467,535,769,1054,412,476,792,898,386,463,436,461,545,613,726,377,2153,585,1289,223,696,38
564,712,595,599,566,578,466,534,770,1054,413,475,792,898,386,462,436,464,545,612,726,378,2154,585,1285,222,696,38
564,712,595,600,565,579,467,534,771,1053,414,474,792,899,390,463,436,464,545,612,726,378,2155,585,1287,222,695,38
564,711,595,597,563,579,467,535,769,1053,413,474,792,899,391,466,435,465,545,612,726,379,2152,584,1286,223,694,38
564,712,595,600,565,584,323,534,771,1053,413,474,792,899,386,463,437,458,544,612,726,378,2150,586,1283,223,694,39
563,713,595,600,565,583,341,534,771,1052,415,475,792,898,390,465,437,460,545,612,727,378,2149,585,1285,223,695,39
564,712,595,597,565,581,359,533,770,1054,413,475,792,897,387,462,436,459,545,612,728,378,2148,590,1285,223,695,39
564,712,595,597,563,581,366,534,771,1053,413,476,792,899,387,462,436,460,545,612,727,378,2154,584,1283,223,695,39
564,712,595,600,564,582,374,534,769,1053,415,474,792,898,390,462,436,459,546,612,726,377,2151,586,1286,223,695,39
564,712,595,597,564,583,365,534,770,1053,414,474,792,899,391,461,436,459,544,612,726,378,2151,584,1285,222,696,39
564,713,594,597,564,583,358,533,770,1053,413,475,792,899,390,462,435,459,544,612,728,379,2151,590,1284,222,696,39
565,712,595,597,566,584,356,533,770,1053,413,474,797,899,390,461,435,459,545,612,726,377,2153,590,1287,223,695,39
564,713,595,597,563,583,364,534,770,1054,414,474,792,898,389,462,437,460,544,613,727,378,2153,590,1285,223,694,39
563,712,595,600,565,581,367,534,769,1053,416,475,796,898,389,465,437,460,545,612,725,378,2151,586,1285,223,695,39
564,711,595,597,565,583,374,535,771,1055,413,474,792,899,386,464,437,460,545,612,722,379,2153,585,1285,223,695,39
565,712,595,597,564,582,373,534,769,1053,414,474,792,899,390,462,437,459,544,612,722,378,2154,586,1286,223,695,39
565,711,595,598,563,582,372,534,771,1054,414,476,792,898,386,463,436,459,545,613,727,378,2153,585,1285,223,696,39
565,713,595,597,565,582,372,533,771,1053,413,474,792,898,386,465,437,460,545,612,727,377,2151,590,1286,222,694,39
564,712,595,600,564,583,373,534,770,1053,415,474,791,899,387,464,436,459,544,612,727,377,2154,590,1286,223,695,39
564,712,595,597,566,583,374,534,770,1054,413,474,791,899,387,462,436,459,544,612,726,378,2154,585,1286,223,695,39
564,712,595,599,563,582,374,533,770,1054,414,475,792,898,389,462,436,459,545,612,726,378,2153,586,1285,223,694,39
564,711,595,600,564,582,373,534,769,1054,414,474,792,899,390,463,436,459,544,612,727,378,2152,586,1286,223,694,39
563,711,595,597,564,582,375,534,771,1053,415,474,792,899,390,466,436,460,544,613,726,378,2156,586,1285,223,695,39
564,713,595,600,565,582,378,533,770,1053,415,474,792,899,391,462,436,459,545,612,727,377,2153,586,1286,222,694,39
564,711,595,600,564,582,370,533,771,1053,414,474,792,898,389,462,436,459,545,613,725,379,2150,584,1286,222,695,39
564,712,595,599,565,582,364,533,771,1053,413,474,792,899,389,464,437,461,544,611,727,377,2149,586,1285,223,695,39
564,713,595,597,563,582,366,533,771,1053,414,474,791,899,389,463,437,460,544,612,728,377,2150,589,1286,222,694,39
565,713,595,597,563,581,372,535,770,1053,413,475,797,899,387,462,437,458,545,612,727,378,2152,585,1286,223,694,39
564,712,595,600,564,582,372,534,769,1053,411,476,797,899,389,464,436,459,544,612,725,379,2153,586,1287,223,696,39
564,712,595,597,563,582,373,534,769,1053,413,474,792,898,387,463,437,459,545,612,727,379,2157,585,1286,223,695,39
564,712,595,597,564,583,373,533,770,1054,414,476,797,898,387,463,437,459,545,612,726,378,2153,585,1286,223,695,39
564,713,595,598,565,583,374,533,770,1055,414,475,792,898,388,464,437,459,544,612,726,379,2153,584,1286,223,695,39
565,713,595,599,565,582,374,534,770,1054,413,474,797,898,387,465,436,460,545,613,727,378,2156,586,1286,223,696,39
564,713,595,599,563,584,373,533,769,1053,414,475,791,898,387,464,437,459,544,612,728,380,2152,589,1286,223,694,39
565,712,595,597,566,582,375,533,771,1054,414,474,797,898,389,462,437,459,545,613,728,378,2152,585,1286,222,695,39
564,712,595,597,564,581,373,535,770,1053,413,474,792,899,389,462,437,460,545,612,727,378,2150,590,1285,223,695,39
565,712,595,599,564,582,372,534,769,1053,413,474,792,899,389,463,437,459,545,613,727,378,2150,590,1286,223,694,39
562,712,595,600,566,584,372,533,769,1054,412,475,792,898,391,464,437,459,544,612,726,377,2150,589,1286,223,695,39
564,711,595,597,565,582,374,534,771,1053,415,474,792,899,389,461,435,459,545,612,726,379,2150,590,1286,222,695,39
565,712,595,597,565,582,375,534,769,1053,415,475,792,899,389,462,436,459,546,612,726,378,2154,584,1284,223,695,39
565,712,596,600,564,581,378,534,771,1054,413,475,792,898,386,461,437,460,545,612,725,379,2155,585,1286,222,696,39
564,714,596,601,564,582,379,534,770,1054,415,474,792,899,389,462,437,459,544,612,728,379,2156,586,1285,223,696,39
564,710,595,597,565,582,381,534,770,1054,413,475,792,899,386,462,437,460,545,612,726,378,2152,585,1285,223,694,39
564,712,595,600,564,582,381,534,769,1054,414,474,792,898,390,463,437,459,546,612,726,377,2152,585,1286,223,693,39
564,712,595,597,566,581,381,535,771,1053,413,475,791,898,390,464,437,460,545,612,727,377,2151,589,1285,223,695,39
565,712,595,598,563,581,377,534,771,1053,413,475,792,899,387,465,436,459,545,612,727,379,2150,590,1285,222,694,39
564,712,595,600,565,582,376,533,769,1053,415,474,792,898,390,462,437,458,545,612,728,378,2154,584,1286,222,694,39
563,712,596,597,564,583,377,533,769,1053,415,474,792,898,387,462,437,458,545,612,725,379,2150,585,1286,222,694,39
565,712,595,599,564,583,377,534,770,1053,413,474,792,899,387,462,437,460,545,612,728,379,2148,584,1286,223,695,39
564,712,596,597,564,581,376,534,769,1055,414,475,792,898,387,462,437,458,546,612,727,379,2152,589,1283,222,695,39
565,711,595,599,563,582,376,533,770,1053,414,474,791,898,390,461,437,458,545,612,726,377,2150,590,1286,223,695,39
565,710,595,598,565,581,380,534,770,1054,415,474,792,899,390,463,437,458,546,612,727,378,2149,589,1286,223,694,39
565,711,595,597,566,583,381,534,770,1053,413,474,797,899,391,464,437,459,544,612,725,378,2150,590,1286,222,696,39
565,712,595,600,564,582,381,536,770,1053,415,475,792,898,391,462,435,459,545,613,727,378,2150,591,1285,223,695,39
563,712,595,597,565,581,376,534,769,1053,412,475,792,899,386,462,437,459,546,611,725,379,2150,590,1285,223,696,39
563,712,595,599,563,582,381,534,770,1054,414,474,792,898,391,462,437,459,545,612,723,378,2153,585,1285,223,695,39
563,713,595,598,563,581,379,534,771,1053,414,475,792,898,386,462,437,459,545,612,722,378,2151,585,1285,222,695,39
564,712,595,597,565,581,380,535,771,1053,414,475,792,899,389,463,437,459,544,612,725,377,2150,586,1286,223,695,39
564,713,597,597,564,583,379,533,771,1053,414,474,792,899,387,462,437,459,545,612,728,377,2151,585,1286,223,694,39
564,712,596,598,564,582,370,534,769,1054,413,475,792,898,390,461,437,458,545,613,725,379,2152,591,1285,223,695,39
564,712,597,601,565,583,363,534,769,1054,414,475,792,899,389,463,437,456,545,612,726,379,2152,589,1286,222,695,39
564,712,596,597,566,583,359,534,771,1053,417,474,792,899,386,463,437,459,546,612,726,380,2153,591,1285,222,694,39
564,713,597,600,566,583,363,534,770,1053,416,475,792,899,389,463,437,458,545,612,726,378,2151,586,1285,223,695,39
564,712,595,600,564,583,368,535,771,1053,412,475,791,899,386,462,437,458,546,612,726,379,2148,585,1286,223,696,39
565,713,598,600,564,583,361,534,771,1053,414,474,792,899,386,462,437,461,545,612,726,380,2149,585,1286,223,695,39
564,713,595,600,566,585,363,533,769,1053,414,475,792,898,387,463,437,461,545,613,725,378,2151,591,1285,223,696,39
565,711,595,597,564,581,360,533,771,1053,412,474,792,898,390,465,437,461,545,612,728,377,2149,585,1285,223,695,39
565,711,598,600,563,584,362,534,770,1053,415,474,792,899,390,463,437,460,545,612,726,378,2151,586,1286,222,695,39
564,712,597,600,564,583,363,534,769,1053,415,474,792,899,390,462,437,459,545,612,726,377,2152,589,1285,222,695,39
565,711,595,597,564,582,363,535,769,1054,415,474,792,899,389,463,437,459,544,612,727,379,2153,591,1284,223,695,39
563,712,595,600,564,583,368,535,769,1054,413,474,792,899,391,464,437,458,545,612,728,379,2150,585,1286,223,695,39
563,711,596,601,564,583,373,534,769,1055,414,474,792,899,390,464,437,459,545,612,727,377,2150,585,1286,222,694,39
565,714,595,600,566,581,374,533,771,1053,414,475,791,898,389,462,437,458,545,612,726,379,2152,585,1285,223,693,39
565,711,595,597,566,585,373,535,771,1054,414,476,792,898,389,463,437,460,546,612,727,379,2152,586,1284,223,696,39
563,711,597,600,565,582,374,534,769,1054,414,475,792,899,387,463,437,460,546,612,726,378,2149,586,1287,223,694,39
564,712,598,597,563,583,369,535,771,1053,414,475,792,899,390,465,437,459,544,613,727,378,2149,585,1286,223,695,39
564,712,595,600,565,582,366,533,769,1053,414,475,792,899,386,463,437,458,545,612,727,378,2149,591,1285,222,696,39
564,713,598,600,564,583,353,533,771,1054,414,475,792,899,389,464,436,458,545,613,726,378,2152,586,1284,223,693,39
565,711,598,598,564,585,347,535,771,1052,413,474,792,899,386,465,437,458,545,612,727,379,2149,584,1286,223,695,39
564,711,595,600,564,584,469,528,771,1053,414,474,792,899,390,463,437,460,545,612,728,378,2145,584,1285,223,696,40
564,712,597,600,564,583,470,524,770,1053,413,474,791,899,386,463,436,458,545,613,726,377,2151,583,1287,223,695,40
565,712,597,597,566,584,469,524,769,1054,414,475,792,899,386,464,436,459,545,612,728,377,2150,585,1287,223,695,40
564,714,595,600,564,585,469,524,771,1053,412,474,791,899,387,463,437,460,546,612,725,379,2152,587,1285,223,695,40
564,711,595,600,566,586,469,525,769,1053,413,474,791,899,388,462,437,459,546,612,727,378,2149,587,1285,223,694,40
565,711,597,598,565,583,471,526,771,1054,415,475,792,899,390,463,437,459,545,612,728,379,2150,588,1286,223,695,40
565,711,595,598,563,584,470,524,770,1053,414,475,792,899,390,464,437,459,546,612,728,378,2152,587,1286,222,696,40
565,713,595,597,565,584,467,523,772,1055,416,475,792,899,390,463,437,459,545,612,729,378,2157,584,1285,223,696,40
564,712,595,597,563,584,469,525,771,1054,415,476,792,898,391,463,437,459,546,612,727,378,2157,585,1286,222,695,40
564,710,598,601,563,583,469,525,769,1053,414,474,792,899,390,464,436,459,544,612,728,377,2156,584,1287,223,696,40
564,712,596,598,566,585,469,522,770,1053,414,474,792,899,388,464,437,458,545,612,727,377,2158,582,1284,223,693,40
565,711,595,597,564,584,469,525,770,1053,415,474,792,898,391,463,437,458,544,612,727,378,2157,589,1286,223,695,40
564,713,596,597,566,584,469,522,769,1053,415,474,792,899,390,464,436,458,546,612,726,379,2158,589,1286,223,696,40
563,711,597,598,564,585,469,523,771,1053,415,474,792,899,387,462,436,458,544,612,729,379,2157,589,1286,223,694,40
565,711,595,600,565,585,469,522,769,1052,415,474,792,899,387,464,436,458,544,612,726,377,2156,589,1285,223,696,40
563,711,598,599,565,584,469,524,770,1053,414,476,792,898,387,464,436,459,545,612,728,380,2158,591,1286,223,695,40
565,713,595,600,563,584,470,524,769,1054,415,474,791,899,390,465,435,458,545,612,727,379,2157,583,1286,223,695,40
564,711,595,600,562,585,468,521,769,1053,413,475,797,899,390,462,435,459,546,612,726,379,2156,584,1285,223,694,40
565,713,597,600,566,583,468,525,771,1053,414,475,796,898,390,463,437,458,545,612,726,379,2157,583,1286,223,696,40
565,713,598,600,564,585,469,524,771,1053,414,474,792,898,389,462,437,459,546,612,729,378,2157,589,1286,222,694,40
565,713,597,600,566,583,469,523,770,1054,415,474,791,899,391,465,437,459,545,612,725,379,2158,583,1286,223,693,40
564,713,595,597,564,584,469,523,769,1053,413,474,792,899,389,465,436,459,545,612,727,380,2157,582,1285,223,695,40
565,713,598,599,564,584,470,524,771,1053,412,476,792,899,390,464,437,459,544,612,728,377,2156,587,1287,223,695,40
564,711,599,601,565,584,469,525,771,1053,412,474,792,898,390,465,436,459,545,613,726,378,2157,587,1286,223,696,40
564,712,595,598,565,584,467,523,769,1053,414,474,792,899,389,465,437,459,544,613,726,379,2158,582,1285,223,696,40
564,711,598,597,565,583,469,526,771,1053,413,475,792,898,387,465,436,459,545,613,728,377,2156,585,1286,222,694,40
565,712,596,597,564,585,470,525,770,1053,414,475,792,898,386,461,435,459,546,613,727,378,2157,584,1285,223,695,40
565,711,596,600,564,583,469,524,769,1053,412,474,792,899,386,463,436,458,545,612,726,377,2155,582,1286,222,695,40
564,713,595,601,564,584,468,522,770,1053,414,474,792,899,391,463,436,460,545,612,726,378,2154,582,1285,223,694,40
565,711,596,597,566,584,470,524,769,1054,414,475,792,898,390,463,437,460,545,612,725,379,2156,582,1286,222,696,40
564,711,598,597,564,585,467,525,769,1053,412,474,792,899,390,464,436,459,548,612,727,378,2157,588,1286,222,695,40
563,712,595,600,564,582,470,524,769,1053,413,475,792,899,390,462,437,459,544,613,727,377,2151,583,1286,222,695,40
564,712,599,597,565,584,469,522,770,1053,413,475,792,898,390,465,436,459,545,613,727,379,2151,582,1286,223,696,40
564,712,598,597,564,582,468,523,769,1053,412,474,792,899,390,464,437,458,546,612,726,379,2150,582,1286,222,695,40
564,713,595,597,564,584,469,523,770,1053,412,475,792,899,386,462,437,458,544,612,726,377,2157,582,1287,223,694,40
565,713,595,598,565,583,468,522,769,1053,415,475,797,899,387,462,435,459,546,612,729,380,2155,591,1285,223,695,40
565,712,595,600,566,583,469,523,769,1053,414,474,797,898,387,463,437,459,544,612,728,379,2156,590,1284,223,695,40
565,711,595,597,565,584,468,525,770,1053,413,474,791,898,389,463,437,458,544,613,727,378,2158,589,1286,222,695,40
564,712,596,600,564,585,469,523,771,1053,414,475,797,899,386,462,436,457,544,612,727,378,2156,583,1285,223,696,40
565,712,598,600,566,584,468,522,770,1053,414,474,797,898,387,462,436,457,545,612,726,379,2156,584,1285,222,695,40
564,713,595,600,564,585,468,523,770,1053,413,474,792,898,387,464,436,458,545,612,723,378,2159,583,1287,223,694,40
564,712,595,598,563,584,469,522,770,1053,414,474,792,899,392,462,435,459,546,613,726,379,2158,585,1285,223,695,40
565,713,596,600,563,584,469,526,771,1053,415,475,792,899,390,463,436,457,545,613,726,379,2157,584,1286,222,694,40
564,713,595,600,565,584,467,525,770,1054,414,474,792,898,390,463,437,458,544,613,728,379,2158,588,1287,223,696,40
565,713,595,598,566,584,469,524,769,1053,415,474,792,899,389,463,436,458,545,613,726,379,2156,590,1286,223,696,40
565,714,598,597,565,584,470,524,769,1053,414,475,792,899,390,462,437,459,546,612,726,379,2156,583,1287,223,696,40
564,713,596,600,563,584,469,523,771,1053,412,474,792,898,390,463,437,458,546,612,726,377,2155,587,1286,223,694,40
564,713,597,600,566,585,469,524,769,1054,414,474,791,899,386,463,437,459,545,613,725,380,2157,589,1286,223,694,40
565,713,597,601,564,582,469,522,769,1053,413,474,792,899,389,462,437,459,545,612,723,377,2157,582,1285,223,695,40
565,712,600,597,566,584,467,524,769,1053,413,475,792,899,390,464,437,460,546,612,723,379,2156,584,1285,223,694,40
564,711,596,600,564,584,469,525,769,1054,414,474,792,899,387,463,436,460,546,613,729,379,2157,582,1285,223,695,40
564,711,597,597,564,584,468,522,769,1054,414,474,792,899,387,465,437,459,546,612,726,378,2156,583,1287,223,696,40
565,712,597,597,563,584,470,522,771,1054,415,475,792,899,390,462,437,460,546,612,726,377,2156,582,1286,223,695,40
564,714,595,600,565,584,469,524,769,1053,415,474,792,898,387,461,437,460,546,612,726,378,2158,583,1285,222,695,40
565,713,595,599,565,585,469,525,771,1054,413,474,792,899,387,463,436,460,544,612,726,377,2153,583,1285,223,695,40
564,711,595,600,564,584,470,526,771,1053,414,474,792,899,388,465,436,460,544,612,725,377,2152,590,1285,223,694,40
563,712,595,598,563,584,469,524,770,1053,413,474,792,898,391,462,436,460,545,613,723,379,2152,589,1285,222,695,40
564,713,599,597,566,584,469,523,769,1053,413,474,797,899,390,465,437,460,546,612,727,377,2156,584,1285,222,695,40
564,713,598,600,564,584,469,522,771,1053,413,474,792,899,391,465,436,460,543,612,723,379,2159,588,1286,222,696,40
564,711,595,598,565,584,470,525,771,1053,415,475,797,898,389,465,437,460,544,612,728,379,2155,587,1285,223,696,40
564,713,595,597,564,584,469,523,771,1053,414,475,792,898,390,462,437,460,546,612,725,378,2153,583,1284,223,695,40
565,711,599,600,565,584,469,523,771,1053,414,474,792,899,389,463,436,459,546,612,726,378,2150,583,1286,222,694,40
564,712,597,599,563,584,468,525,769,1053,415,475,792,898,390,463,437,460,544,612,727,377,2148,584,1286,223,695,40
565,712,596,599,564,584,470,528,771,1053,413,475,792,898,386,464,436,461,544,613,722,379,2148,583,1285,223,696,40
565,711,598,597,564,583,473,535,771,1054,410,468,792,898,389,459,436,465,544,606,729,378,2159,589,909,218,696,45
564,711,599,601,566,586,473,536,769,1055,410,468,792,899,389,460,436,465,546,606,726,377,2159,583,766,217,694,45
564,711,599,603,563,585,475,535,769,1053,411,466,797,899,389,461,437,465,545,607,728,378,2157,583,751,219,695,45
565,710,598,600,566,584,473,539,769,1053,410,466,791,899,386,460,436,465,544,606,726,377,2159,582,747,218,696,45
563,712,597,603,563,584,473,539,769,1053,410,465,792,899,389,461,436,466,546,607,726,379,2158,582,744,219,696,45
564,713,599,599,565,584,473,536,769,1054,411,466,792,899,386,460,435,466,545,607,727,378,2161,583,740,219,696,45
565,712,598,603,565,585,475,535,771,1053,412,465,792,899,389,463,436,466,545,607,726,379,2155,582,753,219,694,45
564,713,598,599,563,586,472,537,770,1053,411,464,792,899,387,464,436,466,543,611,726,378,2158,584,757,220,694,45
563,712,599,600,564,585,472,537,769,1055,410,467,792,898,387,466,437,466,546,611,726,378,2161,589,776,220,696,45
565,712,599,604,564,586,475,535,770,1054,411,467,792,899,386,462,437,465,545,611,728,377,2160,585,783,220,694,45
564,712,599,599,563,585,474,536,770,1053,412,466,792,898,389,464,436,465,546,610,725,378,2158,584,778,220,694,45
565,713,598,600,565,585,473,536,769,1053,411,466,792,897,389,463,437,466,546,610,725,379,2158,588,774,219,694,45
564,712,599,598,563,584,472,536,771,1053,413,467,792,899,389,463,437,465,545,611,726,379,2159,587,780,220,695,45
564,713,598,600,566,584,473,538,769,1053,413,468,792,899,389,462,436,465,544,610,728,378,2157,582,778,219,695,45
563,712,598,601,566,585,475,536,770,1053,412,467,792,899,386,462,436,466,545,608,726,378,2157,582,773,220,695,45
564,712,598,599,565,584,473,538,769,1053,411,466,792,898,390,463,436,467,543,609,725,378,2161,587,769,219,696,45
565,713,599,603,564,583,473,536,770,1053,412,467,792,899,389,462,437,465,545,607,727,378,2159,587,812,219,696,45
564,713,599,598,564,585,474,537,769,1053,411,469,792,898,389,462,436,465,545,608,727,378,2157,582,903,220,695,45
564,713,599,599,564,585,476,536,771,1053,411,467,792,898,386,465,436,466,545,608,726,377,2159,583,803,220,696,45
564,713,597,600,564,585,475,535,770,1054,412,463,792,899,388,465,436,466,546,607,727,379,2160,583,735,220,696,45
564,714,599,599,565,586,473,535,772,1054,410,463,792,899,386,462,436,465,545,607,727,379,2160,582,732,219,694,45
565,713,598,600,565,585,473,535,769,1054,412,463,792,899,389,463,437,466,544,607,727,380,2157,582,748,220,695,45
565,712,597,601,564,585,472,538,769,1053,411,463,791,899,386,465,437,465,545,607,727,378,2157,582,755,220,695,45
565,712,598,599,564,584,473,536,769,1053,412,463,791,899,386,464,436,465,545,607,726,377,2158,584,749,220,695,45
565,713,599,600,563,585,473,538,771,1053,411,464,791,898,389,465,437,467,544,607,726,379,2157,589,748,220,695,45
565,714,598,602,566,586,475,536,769,1054,411,464,792,898,389,464,436,465,546,607,726,377,2160,584,747,220,695,45
565,712,598,601,564,584,474,535,769,1054,412,464,792,899,390,464,437,465,545,608,726,379,2160,583,747,219,695,45
563,711,599,598,566,583,475,535,771,1053,412,464,792,899,389,465,436,465,545,608,727,379,2157,584,748,219,695,45
564,713,599,598,564,586,473,537,771,1053,411,464,792,898,386,463,436,466,545,607,723,379,2159,588,742,220,696,45
565,713,598,600,564,585,475,539,771,1053,411,464,792,899,389,462,436,465,545,608,726,378,2160,588,741,220,694,45
564,711,598,604,565,585,476,536,769,1055,411,464,792,899,389,462,436,465,545,608,727,378,2160,587,741,220,693,45
564,713,599,599,565,586,475,537,769,1053,412,463,792,899,386,464,436,466,546,607,727,378,2159,587,737,219,694,45
564,712,598,600,565,587,472,536,771,1052,411,465,792,899,386,465,437,465,545,607,727,379,2158,589,742,219,694,45
565,711,598,604,564,587,475,535,769,1053,412,464,792,899,390,462,437,465,545,607,726,378,2157,588,743,220,695,45
564,711,599,602,565,586,476,536,770,1053,411,463,791,898,387,462,437,465,545,608,725,378,2157,582,741,220,696,45
565,713,599,603,564,585,474,536,770,1053,411,465,792,899,387,464,437,466,546,607,727,378,2158,583,737,218,693,45
564,713,598,598,564,586,474,538,769,1053,411,463,792,898,387,463,437,466,546,607,728,378,2161,585,738,220,696,45
564,712,599,601,564,585,473,536,769,1053,411,464,792,899,386,462,437,466,545,607,729,378,2159,584,740,220,696,45
564,711,599,602,566,584,476,538,770,1055,412,465,792,899,389,464,437,466,545,607,728,378,2157,589,745,220,694,45
563,712,597,597,565,584,474,537,769,1053,412,465,792,899,390,464,437,466,545,608,728,379,2157,585,746,220,694,45
564,711,599,598,566,584,474,534,769,1053,410,464,792,899,390,464,436,465,546,607,726,378,2161,582,743,219,694,45
564,713,599,598,564,585,475,535,770,1053,411,465,792,899,389,462,436,466,545,607,727,379,2159,582,746,219,694,45
564,713,598,601,564,584,474,536,771,1054,411,465,792,899,389,462,436,465,545,607,726,380,2157,589,743,220,695,45
564,712,599,600,563,584,473,535,770,1054,411,464,792,899,389,463,436,467,545,607,723,379,2159,584,737,220,694,45
565,714,599,597,564,585,475,537,769,1054,410,463,792,899,389,464,436,467,545,607,728,378,2160,590,730,219,695,45
564,713,596,600,565,586,473,537,769,1053,411,463,792,899,389,463,436,467,544,607,726,379,2158,585,736,218,695,45
564,713,595,597,564,585,475,535,771,1054,409,464,792,899,386,463,437,465,545,608,726,377,2156,587,743,219,696,45
564,712,599,600,566,586,473,535,770,1054,411,465,792,899,389,463,437,466,545,608,728,378,2161,587,742,220,694,45
565,711,598,600,564,585,473,537,771,1053,412,463,792,898,386,464,436,465,544,607,727,378,2160,587,733,220,695,45
565,713,597,597,566,584,475,535,771,1053,411,463,797,897,386,462,437,466,545,608,728,377,2159,582,718,220,695,45
565,712,597,601,563,585,475,536,770,1053,412,464,797,899,389,463,437,465,545,607,726,378,2160,583,721,220,694,45
564,713,597,599,563,586,473,537,770,1055,410,463,791,899,390,462,437,465,546,607,728,378,2161,585,738,218,696,45
565,713,598,598,566,585,473,537,769,1053,411,464,797,898,386,461,435,465,545,607,727,379,2158,585,740,220,694,45
563,713,599,600,565,586,475,535,771,1053,411,464,792,899,389,465,436,465,545,607,727,379,2158,585,732,218,694,45
565,713,599,602,566,584,474,536,769,1054,412,464,792,899,386,463,437,467,545,607,728,380,2158,589,735,219,693,45
564,713,598,601,564,586,473,537,771,1054,410,463,792,899,389,462,436,467,546,607,725,379,2160,583,746,220,694,45
564,712,598,600,566,586,474,534,771,1052,410,464,797,899,386,465,436,467,546,607,726,378,2160,582,747,219,696,45
565,712,599,597,564,585,475,536,771,1053,411,464,792,899,386,464,436,465,545,608,726,378,2160,582,751,220,696,45
563,713,596,602,566,585,474,539,771,1053,411,465,792,899,389,462,436,467,545,608,726,377,2161,584,742,220,693,45
564,713,599,600,565,585,474,535,771,1053,411,464,792,899,386,465,436,465,545,607,727,378,2161,584,742,219,695,45
564,714,599,602,563,585,474,536,769,1053,412,465,792,899,386,462,437,467,545,607,726,378,2160,589,749,219,696,45
565,713,599,599,564,587,474,536,769,1054,411,465,792,899,386,462,437,465,545,607,727,379,2161,583,752,219,695,45
564,711,597,597,563,585,474,536,770,1054,411,464,792,899,389,463,437,465,546,607,727,378,2160,583,741,220,696,45
565,713,598,604,564,585,474,538,771,1054,411,464,792,899,389,465,437,466,543,607,726,378,2159,588,742,220,694,45
564,715,599,599,566,587,473,536,769,1053,410,466,792,899,389,462,436,466,546,607,726,379,2161,587,746,220,695,45
565,713,597,599,566,585,473,537,771,1053,411,466,792,899,386,463,436,467,545,607,727,378,2160,583,755,219,695,45
565,713,599,600,566,586,475,536,769,1053,411,466,797,899,389,462,436,468,544,607,726,378,2160,585,821,219,696,45
564,712,599,600,563,585,472,535,771,1054,411,468,792,899,390,458,437,466,546,607,722,379,2160,583,839,217,694,45
565,711,599,602,565,584,474,535,770,1054,411,469,797,899,389,458,437,467,546,606,722,379,2159,584,853,218,694,45
564,712,599,598,564,586,475,535,769,1054,321,470,792,899,388,462,437,466,544,603,726,377,2159,584,1265,223,695,44
564,711,598,600,565,585,474,536,772,1053,313,469,797,899,386,461,437,465,544,603,726,377,2159,582,1262,222,696,44
564,713,599,600,565,585,472,535,770,1053,312,471,796,899,390,461,437,465,546,605,727,378,2158,589,1252,222,696,44
565,713,599,602,563,585,475,534,769,1053,312,470,792,899,389,461,437,465,544,605,726,378,2161,585,1218,222,695,44
563,711,598,600,564,584,475,535,771,1054,312,469,792,899,389,462,436,466,545,605,727,379,2160,584,1202,223,695,44
565,713,599,597,563,584,471,536,769,1054,308,470,792,898,386,463,435,465,544,608,727,377,2160,583,1207,222,695,44
565,714,599,604,563,583,474,535,770,1053,307,470,792,899,386,461,437,467,546,607,726,378,2159,589,1205,222,695,44
565,712,598,601,564,585,471,538,769,1053,311,469,792,899,386,462,436,466,545,606,726,379,2159,583,1196,222,695,44
565,712,599,604,566,586,474,536,769,1054,311,470,792,899,389,464,437,466,546,605,729,377,2160,583,1201,222,695,44
564,713,599,598,566,585,472,536,769,1053,312,469,791,898,389,461,436,466,545,606,728,378,2161,583,1201,223,694,44
564,714,599,600,565,586,474,534,769,1053,314,469,792,898,389,461,437,465,544,605,727,378,2160,588,1200,223,695,44
565,711,597,597,564,586,475,536,770,1053,316,469,792,899,389,461,437,466,544,605,723,379,2160,587,1200,223,695,44
564,712,599,599,565,585,473,536,770,1053,316,469,792,899,386,463,437,466,546,607,726,377,2161,584,1200,221,695,44
565,713,597,600,566,584,472,535,772,1054,319,469,792,899,389,464,437,467,545,607,727,376,2161,582,1198,222,695,44
565,714,597,600,564,585,473,535,770,1053,318,469,792,899,389,461,437,466,544,606,726,378,2160,582,1197,223,695,44
